,Packets Loss,Throughput ,Delay,output
3834,100.0,0.481,166.73,0.6
3835,100.0,0.255,140.08,0.4
3836,100.0,0.415,166.9,0.6
3837,100.0,0.265,140.08,0.5
3838,100.0,0.273,166.9,0.5
3839,100.0,0.438,139.89,0.5
3840,100.0,0.273,166.73,0.5
3841,100.0,0.694,140.53,0.7
3842,100.0,0.729,167.27,0.7
3843,100.0,0.523,166.66,0.6
3844,100.0,0.252,139.81,0.4
3845,100.0,0.124,220.91,0.6
3846,100.0,0.259,168.27,0.5
3847,100.0,0.805,139.81,0.7
3848,100.0,0.265,139.81,0.5
3849,100.0,0.286,168.27,0.5
3850,100.0,0.252,141.72,0.4
3851,100.0,0.273,166.66,0.5
3852,100.0,0.255,139.81,0.4
3853,100.0,0.523,167.24,0.6
3854,100.0,0.219,140.5,0.4
3855,100.0,0.273,166.73,0.5
3856,100.0,0.273,166.73,0.5
3857,100.0,0.252,140.08,0.4
3859,100.0,0.523,166.73,0.6
3860,100.0,0.479,139.89,0.6
3861,100.0,0.217,140.08,0.4
3862,0100.0,0.034,147.71,0.4
3863,100.0,0.268,139.89,0.5
3864,100.0,0.268,139.89,0.5
3865,100.0,0.261,166.9,0.5
3866,100.0,0.273,166.9,0.5
3867,100.0,0.32,139.89,0.5
3868,100.0,0.366,139.89,0.5
3869,100.0,0.273,166.9,0.5
3870,100.0,0.359,166.9,0.6
3871,100.0,0.261,166.73,0.5
3872,100.0,0.261,166.73,0.5
3873,100.0,0.438,140.08,0.5
3874,100.0,0.474,151.57,0.6
3875,100.0,0.395,139.89,0.5
3876,100.0,0.436,151.39,0.6
3877,100.0,0.301,139.89,0.5
3878,100.0,0.225,151.39,0.5
3879,100.0,0.395,140.53,0.5
3880,100.0,0.474,151.98,0.6
3881,100.0,0.229,139.81,0.4
3883,100.0,0.403,141.72,0.5
3884,100.0,0.273,168.27,0.5
3885,100.0,0.252,139.81,0.4
3886,100.0,0.301,166.66,0.5
3887,100.0,0.146,141.72,0.4
3888,100.0,0.241,168.27,0.5
3889,100.0,0.273,166.66,0.5
3890,100.0,0.265,139.81,0.5
3891,100.0,0.229,140.5,0.4
3892,100.0,0.464,151.95,0.6
3893,100.0,0.437,166.73,0.6
3894,100.0,0.491,139.89,0.6
3895,100.0,0.273,166.9,0.5
3896,100.0,0.268,140.08,0.5
3898,100.0,0.255,140.08,0.4
3899,100.0,0.445,166.9,0.6
3901,100.0,0.286,166.73,0.5
3902,100.0,0.268,140.08,0.5
3903,100.0,0.261,166.9,0.5
3904,100.0,0.265,139.89,0.5
3905,100.0,0.286,166.73,0.5
3906,100.0,0.268,140.08,0.5
3907,100.0,0.273,166.9,0.5
3908,100.0,0.633,166.73,0.7
3909,100.0,0.265,139.89,0.5
3911,100.0,0.265,140.08,0.5
3912,100.0,0.204,166.73,0.5
3913,100.0,0.265,139.89,0.5
3914,100.0,0.261,166.9,0.5
3915,100.0,0.273,166.9,0.5
3916,100.0,0.61,139.89,0.6
3917,100.0,0.252,139.89,0.4
3918,100.0,0.273,167.27,0.5
3919,100.0,0.479,140.53,0.6
3920,100.0,0.259,166.66,0.5
3921,100.0,0.273,166.66,0.5
3922,100.0,0.252,141.72,0.4
3923,100.0,0.13,220.91,0.6
3924,100.0,0.544,139.81,0.6
3925,100.0,0.259,166.66,0.5
3926,100.0,0.229,141.72,0.4
3927,100.0,0.273,168.27,0.5
3928,100.0,0.261,166.66,0.5
3929,100.0,0.805,139.81,0.7
3930,100.0,0.265,140.5,0.5
3931,100.0,0.472,167.24,0.6
3932,100.0,0.252,139.89,0.4
3933,100.0,0.273,166.73,0.5
3935,100.0,0.533,155.22,0.6
3936,100.0,0.252,140.08,0.4
3937,100.0,0.131,220.33,0.6
3938,100.0,0.268,139.89,0.5
3939,100.0,0.261,166.73,0.5
3940,100.0,0.268,140.08,0.5
3941,100.0,0.27,166.9,0.5
3942,100.0,0.265,139.89,0.5
3943,100.0,0.261,166.73,0.5
3944,100.0,0.373,140.08,0.5
3945,100.0,0.261,166.9,0.5
3946,100.0,0.252,139.89,0.4
3947,100.0,0.251,166.73,0.5
3948,100.0,0.27,166.73,0.5
3949,100.0,0.53,139.89,0.6
3951,100.0,0.388,166.9,0.6
3952,100.0,0.592,139.89,0.6
3953,100.0,0.261,166.73,0.5
3954,100.0,0.252,140.53,0.4
3955,100.0,0.222,155.8,0.5
3956,100.0,0.215,155.15,0.5
3957,100.0,0.439,155.15,0.6
3959,100.0,0.261,168.27,0.5
3960,100.0,0.284,139.81,0.5
3962,100.0,0.205,156.87,0.5
3963,100.0,0.447,156.87,0.6
3964,100.0,0.213,155.15,0.5
3965,100.0,0.252,139.81,0.4
3966,100.0,0.286,167.24,0.5
3967,100.0,0.222,155.77,0.5
3968,100.0,0.439,155.22,0.6
3969,100.0,0.268,139.89,0.5
3970,100.0,0.382,166.9,0.6
3971,100.0,0.261,166.9,0.5
3972,100.0,0.213,155.22,0.5
3973,100.0,0.283,155.22,0.5
3974,100.0,0.178,155.4,0.4
3975,100.0,0.03,155.4,0.4
3976,100.0,0.266,155.22,0.5
3977,100.0,0.447,155.22,0.6
3978,100.0,0.447,155.4,0.6
3979,100.0,0.447,155.4,0.6
3980,100.0,0.414,155.22,0.6
3981,100.0,0.233,155.22,0.5
3982,100.0,0.233,155.4,0.5
3983,100.0,0.198,155.4,0.5
3984,100.0,0.144,155.22,0.4
3985,100.0,0.439,155.22,0.6
3986,100.0,0.447,155.4,0.6
3987,100.0,0.203,155.4,0.5
3988,100.0,0.28,155.22,0.5
3989,100.0,0.213,155.22,0.5
3990,100.0,0.222,155.4,0.5
3991,100.0,0.447,155.4,0.6
3992,100.0,0.447,155.22,0.6
3993,100.0,0.224,155.22,0.5
3994,100.0,0.447,155.8,0.6
3995,100.0,0.222,155.8,0.5
3996,100.0,0.486,155.15,0.6
3997,100.0,0.678,155.15,0.7
3998,100.0,0.243,156.87,0.5
3999,100.0,0.231,156.87,0.5
4000,100.0,0.447,155.15,0.6
4001,100.0,0.224,155.15,0.5
4002,100.0,0.447,156.87,0.6
4003,100.0,0.414,156.87,0.6
4004,100.0,0.447,155.15,0.6
4005,100.0,0.222,155.15,0.5
4006,100.0,0.224,155.77,0.5
4007,100.0,0.407,155.77,0.6
4008,100.0,0.533,155.22,0.6
4009,100.0,0.447,155.22,0.6
4010,100.0,0.222,155.4,0.5
4011,100.0,0.315,155.4,0.5
4012,100.0,0.224,155.22,0.5
4013,100.0,0.407,155.22,0.6
4014,100.0,0.447,155.4,0.6
4015,100.0,0.486,155.4,0.6
4016,100.0,0.268,139.89,0.5
4018,100.0,0.032,161.11,0.4
4019,100.0,0.265,140.08,0.5
4020,100.0,0.213,155.22,0.5
4021,100.0,0.198,155.22,0.5
4023,100.0,0.213,155.4,0.5
4024,100.0,0.28,155.22,0.5
4025,100.0,0.273,166.73,0.5
4026,100.0,0.671,140.08,0.6
4027,100.0,0.315,155.4,0.5
4028,100.0,0.233,155.22,0.5
4029,100.0,0.213,155.22,0.5
4030,100.0,0.447,155.4,0.6
4031,100.0,0.252,140.08,0.4
4032,100.0,0.447,155.22,0.6
4033,100.0,0.439,155.22,0.6
4034,100.0,0.829,167.27,0.8
4035,100.0,0.252,140.53,0.4
4036,100.0,0.233,155.15,0.5
4037,100.0,0.08,155.15,0.4
4038,100.0,0.301,141.72,0.5
4039,100.0,0.316,168.27,0.5
4040,100.0,0.273,166.66,0.5
4041,100.0,0.53,139.81,0.6
4042,100.0,0.172,156.87,0.4
4043,100.0,0.678,156.87,0.7
4044,100.0,0.231,155.15,0.5
4045,100.0,0.447,155.15,0.6
4046,100.0,0.213,155.77,0.5
4047,100.0,0.589,155.77,0.6
4048,50.0,0.028,157.73,0.4
4049,100.0,0.373,139.89,0.5
4050,100.0,0.592,139.89,0.6
4051,100.0,0.592,139.89,0.6
4053,100.0,0.366,140.08,0.5
4054,100.0,0.201,139.89,0.4
4055,100.0,0.118,220.26,0.6
4056,100.0,0.229,140.08,0.4
4057,100.0,0.479,140.08,0.6
4058,100.0,0.273,166.73,0.5
4059,100.0,0.671,139.89,0.6
4060,100.0,0.268,140.08,0.5
4061,100.0,0.273,166.9,0.5
4062,100.0,0.145,139.89,0.4
4063,100.0,0.229,139.89,0.4
4064,100.0,0.573,166.9,0.7
4065,100.0,0.255,140.08,0.4
4066,100.0,0.261,166.73,0.5
4067,100.0,0.265,139.89,0.5
4068,100.0,0.523,166.9,0.6
4069,100.0,0.261,166.9,0.5
4070,100.0,0.395,140.0,0.5
4071,100.0,0.407,155.32,0.6
4072,100.0,0.251,155.32,0.5
4073,100.0,0.366,140.0,0.5
4074,100.0,0.592,140.0,0.6
4075,100.0,0.447,155.32,0.6
4076,100.0,0.379,155.32,0.5
4077,100.0,0.208,140.0,0.4
4078,100.0,0.519,151.39,0.6
4079,100.0,0.268,139.89,0.5
4080,100.0,0.121,220.49,0.6
4081,100.0,0.192,140.53,0.4
4082,100.0,0.286,166.66,0.5
4083,100.0,0.229,139.81,0.4
4084,100.0,0.261,168.27,0.5
4085,100.0,0.252,141.72,0.4
4086,100.0,0.334,166.66,0.5
4087,100.0,0.219,139.81,0.4
4088,100.0,0.436,153.08,0.6
4089,100.0,0.252,141.72,0.4
4090,100.0,0.261,166.66,0.5
4091,100.0,0.479,139.81,0.6
4092,100.0,0.273,167.24,0.5
4093,100.0,0.208,140.5,0.4
4095,100.0,0.403,139.89,0.5
4096,100.0,0.404,151.57,0.5
4097,100.0,0.53,140.08,0.6
4098,100.0,0.436,151.39,0.6
4099,100.0,0.252,139.89,0.4
4101,100.0,0.252,140.08,0.4
4102,100.0,0.221,166.73,0.5
4103,100.0,0.265,139.89,0.5
4104,100.0,0.273,166.9,0.5
4105,100.0,0.252,140.08,0.4
4106,100.0,0.261,166.73,0.5
4107,100.0,0.261,166.73,0.5
4108,100.0,0.268,140.08,0.5
4109,100.0,0.53,140.08,0.6
4110,100.0,0.408,166.73,0.6
4111,100.0,0.286,166.73,0.5
4112,100.0,0.273,166.9,0.5
4113,100.0,0.252,140.08,0.4
4114,100.0,0.123,220.26,0.6
4115,100.0,0.273,166.73,0.5
4116,100.0,0.252,140.08,0.4
4117,100.0,0.544,140.08,0.6
4118,100.0,0.301,166.83,0.5
4119,100.0,0.671,140.0,0.6
4120,100.0,0.523,166.83,0.6
4121,100.0,0.273,166.83,0.5
4122,100.0,0.265,140.0,0.5
4123,100.0,0.53,140.0,0.6
4124,100.0,0.523,166.83,0.6
4125,100.0,0.286,166.83,0.5
4126,100.0,0.251,166.73,0.5
4127,100.0,0.265,139.89,0.5
4129,100.0,0.53,140.53,0.6
4130,100.0,0.261,166.66,0.5
4131,100.0,0.252,139.81,0.4
4132,100.0,0.273,168.27,0.5
4133,100.0,0.217,141.72,0.4
4134,100.0,0.261,166.66,0.5
4135,100.0,0.261,166.66,0.5
4136,100.0,0.61,141.72,0.6
4137,100.0,0.671,141.72,0.6
4138,100.0,0.273,166.66,0.5
4139,100.0,0.221,166.66,0.5
4140,100.0,0.573,167.24,0.7
4141,100.0,0.259,167.24,0.5
4142,100.0,0.265,139.89,0.5
4144,100.0,0.219,140.08,0.4
4145,100.0,0.273,166.9,0.5
4146,100.0,0.301,166.73,0.5
4147,100.0,0.252,139.89,0.4
4148,100.0,0.24,140.08,0.4
4149,100.0,0.252,140.08,0.4
4150,100.0,0.301,166.73,0.5
4151,100.0,0.248,166.73,0.5
4152,100.0,0.255,140.08,0.4
4153,100.0,0.286,166.9,0.5
4154,100.0,0.265,139.89,0.5
4155,100.0,0.125,220.26,0.6
4156,100.0,0.53,140.08,0.6
4157,100.0,0.261,166.9,0.5
4158,100.0,0.24,139.89,0.4
4159,100.0,0.286,166.73,0.5
4160,100.0,0.252,140.08,0.4
4161,100.0,0.261,166.9,0.5
4162,100.0,0.268,139.89,0.5
4163,100.0,0.261,166.73,0.5
4164,100.0,0.265,140.08,0.5
4165,100.0,0.286,166.9,0.5
4166,100.0,0.829,166.83,0.8
4167,100.0,0.633,166.83,0.7
4168,100.0,0.255,140.0,0.4
4169,100.0,0.142,220.3,0.6
4170,100.0,0.268,140.08,0.5
4171,100.0,0.273,166.9,0.5
4172,100.0,0.359,166.83,0.6
4173,100.0,0.479,140.0,0.6
4174,100.0,0.273,166.83,0.5
4175,100.0,0.268,140.0,0.5
4176,100.0,0.523,166.73,0.6
4177,100.0,0.53,139.89,0.6
4178,100.0,0.694,140.53,0.7
4179,100.0,0.248,167.27,0.5
4180,100.0,0.261,166.66,0.5
4181,100.0,0.707,166.66,0.7
4183,100.0,0.268,141.72,0.5
4184,100.0,0.479,139.81,0.6
4185,100.0,0.273,166.66,0.5
4186,100.0,0.268,141.72,0.5
4187,100.0,0.53,141.72,0.6
4188,100.0,0.573,166.66,0.7
4189,100.0,0.592,139.81,0.6
4190,100.0,0.27,167.24,0.5
4191,100.0,0.252,140.5,0.4
4192,100.0,0.523,166.73,0.6
4193,100.0,0.286,166.73,0.5
4194,100.0,0.273,166.9,0.5
4195,100.0,0.252,140.08,0.4
4196,100.0,0.13,220.26,0.6
4197,100.0,0.403,139.89,0.5
4198,100.0,0.174,166.9,0.5
4199,100.0,0.261,166.9,0.5
4200,100.0,0.694,139.89,0.7
4201,100.0,0.479,139.89,0.6
4202,100.0,0.255,140.08,0.4
4203,100.0,0.523,166.9,0.6
4204,100.0,0.24,139.89,0.4
4205,100.0,0.382,166.73,0.6
4206,100.0,0.273,166.9,0.5
4207,100.0,0.268,140.08,0.5
4208,100.0,0.119,220.26,0.6
4209,100.0,0.273,166.73,0.5
4210,100.0,0.479,140.08,0.6
4211,100.0,0.265,140.08,0.5
4212,100.0,0.204,166.73,0.5
4213,100.0,0.265,139.89,0.5
4214,100.0,0.273,166.9,0.5
4215,100.0,0.301,140.08,0.5
4216,100.0,0.261,166.83,0.5
4217,100.0,0.268,140.0,0.5
4218,100.0,0.27,166.83,0.5
4219,100.0,0.273,166.83,0.5
4220,100.0,0.255,140.0,0.4
4221,100.0,0.124,220.3,0.6
4222,100.0,0.171,140.0,0.4
4223,100.0,0.251,166.83,0.5
4224,100.0,0.472,166.73,0.6
4225,100.0,0.479,139.89,0.6
4226,100.0,0.268,140.53,0.5
4227,100.0,0.259,167.27,0.5
4228,100.0,0.32,139.81,0.5
4229,100.0,0.273,166.66,0.5
4230,100.0,0.544,141.72,0.6
4231,100.0,0.259,168.27,0.5
4232,100.0,0.273,166.66,0.5
4233,100.0,0.268,139.81,0.5
4235,100.0,0.671,141.72,0.6
4236,100.0,0.472,166.66,0.6
4237,100.0,0.268,139.81,0.5
4238,100.0,0.27,167.24,0.5
4239,100.0,0.255,140.5,0.4
4240,100.0,0.286,166.73,0.5
4241,100.0,0.268,139.89,0.5
4242,100.0,0.241,166.9,0.5
4243,100.0,0.438,140.08,0.5
4244,100.0,0.259,166.73,0.5
4245,100.0,0.273,166.73,0.5
4246,100.0,0.265,140.08,0.5
4247,100.0,0.117,220.33,0.6
4248,100.0,0.252,139.89,0.4
4249,100.0,0.273,166.73,0.5
4250,100.0,0.479,140.08,0.6
4251,100.0,0.261,166.9,0.5
4252,100.0,0.229,166.73,0.5
4253,100.0,0.255,139.89,0.4
4254,100.0,0.382,166.9,0.6
4255,100.0,0.53,140.08,0.6
4256,100.0,0.592,139.89,0.6
4257,100.0,0.273,166.73,0.5
4258,100.0,0.259,166.9,0.5
4259,100.0,0.829,166.9,0.8
4260,100.0,0.592,139.89,0.6
4261,100.0,0.124,220.26,0.6
4262,100.0,0.479,140.08,0.6
4263,100.0,0.259,166.9,0.5
4264,100.0,0.252,139.89,0.4
4265,100.0,0.286,166.73,0.5
4266,100.0,0.211,166.73,0.5
4267,100.0,0.252,139.89,0.4
4268,100.0,0.24,139.97,0.4
4269,100.0,0.273,166.8,0.5
4270,100.0,0.479,139.97,0.6
4271,100.0,0.261,166.8,0.5
4272,100.0,0.165,139.89,0.4
4274,100.0,0.198,155.3,0.5
4275,100.0,0.407,155.3,0.6
4276,100.0,0.023,160.95,0.4
4277,100.0,0.252,139.89,0.4
4278,100.0,0.447,155.8,0.6
4279,100.0,0.198,155.8,0.5
4280,100.0,0.222,155.15,0.5
4281,100.0,0.231,155.15,0.5
4284,100.0,0.248,166.66,0.5
4285,100.0,0.255,139.81,0.4
4286,100.0,0.439,156.87,0.6
4287,100.0,0.222,156.87,0.5
4288,100.0,0.233,155.15,0.5
4290,100.0,0.243,155.77,0.5
4291,100.0,0.224,155.77,0.5
4292,100.0,0.407,155.22,0.6
4293,100.0,0.268,139.89,0.5
4294,100.0,0.172,155.4,0.4
4295,100.0,0.213,155.4,0.5
4296,100.0,0.573,166.73,0.7
4297,100.0,0.252,139.89,0.4
4298,100.0,0.224,155.4,0.5
4299,100.0,0.222,155.4,0.5
4300,100.0,0.707,166.73,0.7
4302,100.0,0.694,140.08,0.7
4304,100.0,0.196,155.22,0.5
4305,100.0,0.233,155.22,0.5
4307,100.0,0.486,155.22,0.6
4308,100.0,0.286,166.8,0.5
4309,100.0,0.589,155.3,0.6
4310,100.0,0.447,155.4,0.6
4311,100.0,0.213,155.4,0.5
4312,100.0,0.447,155.22,0.6
4313,100.0,0.447,155.22,0.6
4314,100.0,0.439,155.4,0.6
4315,100.0,0.447,155.4,0.6
4316,100.0,0.224,155.22,0.5
4317,100.0,0.589,155.22,0.6
4319,100.0,0.213,155.4,0.5
4320,100.0,0.266,155.22,0.5
4321,100.0,0.447,155.22,0.6
4322,100.0,0.315,155.3,0.5
4323,100.0,0.029,155.3,0.4
4324,100.0,0.533,155.22,0.6
4325,100.0,0.233,155.22,0.5
4326,100.0,0.533,155.3,0.6
4327,100.0,0.222,155.3,0.5
4328,100.0,0.414,155.22,0.6
4329,100.0,0.185,155.22,0.4
4330,100.0,0.658,155.3,0.7
4331,100.0,0.379,155.3,0.5
4332,100.0,0.222,155.22,0.5
4333,100.0,0.311,155.22,0.5
4334,100.0,0.386,155.8,0.5
4335,100.0,0.294,155.8,0.5
4336,100.0,0.215,155.15,0.5
4337,100.0,0.447,155.15,0.6
4338,100.0,0.222,156.87,0.5
4341,100.0,0.447,155.15,0.6
4342,100.0,0.224,156.87,0.5
4343,100.0,0.414,156.87,0.6
4344,100.0,0.03,155.15,0.4
4345,100.0,0.447,155.15,0.6
4346,100.0,0.361,155.77,0.5
4347,100.0,0.254,155.77,0.5
4348,100.0,0.447,155.22,0.6
4349,100.0,0.311,155.22,0.5
4350,100.0,0.447,155.4,0.6
4351,100.0,0.447,155.4,0.6
4353,100.0,0.447,155.22,0.6
4354,100.0,0.029,155.4,0.4
4355,100.0,0.231,155.4,0.5
4356,100.0,0.589,155.22,0.6
4357,100.0,0.233,155.22,0.5
4358,100.0,0.414,155.4,0.6
4359,100.0,0.658,155.4,0.7
4360,100.0,0.414,155.22,0.6
4361,100.0,0.029,155.22,0.4
4362,100.0,0.403,140.08,0.5
4363,100.0,0.224,155.4,0.5
4364,100.0,0.447,155.22,0.6
4365,100.0,0.447,155.22,0.6
4366,100.0,0.231,155.4,0.5
4367,100.0,0.031,155.4,0.4
4368,100.0,0.213,155.22,0.5
4369,100.0,0.447,155.22,0.6
4371,100.0,0.145,140.08,0.4
4372,100.0,0.213,155.22,0.5
4373,100.0,0.231,155.22,0.5
4374,100.0,0.316,167.27,0.5
4375,100.0,0.268,140.53,0.5
4378,100.0,0.805,141.72,0.7
4379,100.0,0.447,156.87,0.6
4380,100.0,0.233,155.15,0.5
4381,100.0,0.24,139.81,0.4
4382,100.0,0.286,168.27,0.5
4384,100.0,0.252,139.81,0.4
4385,100.0,0.222,155.15,0.5
4386,100.0,0.379,155.77,0.5
4387,100.0,0.403,140.5,0.5
4388,100.0,0.268,139.89,0.5
4389,100.0,0.273,166.73,0.5
4391,100.0,0.533,155.4,0.6
4392,100.0,0.533,155.22,0.6
4393,100.0,0.334,155.22,0.5
4394,100.0,0.283,155.4,0.5
4395,100.0,0.447,155.4,0.6
4396,100.0,0.476,155.22,0.6
4397,100.0,0.447,155.22,0.6
4398,100.0,0.407,155.4,0.6
4400,100.0,0.241,155.22,0.5
4401,100.0,0.222,155.22,0.5
4402,100.0,0.414,155.4,0.6
4403,100.0,0.224,155.4,0.5
4404,100.0,0.185,155.22,0.4
4405,100.0,0.213,155.22,0.5
4406,100.0,0.222,155.4,0.5
4407,100.0,0.224,155.4,0.5
4408,100.0,0.196,155.22,0.5
4409,100.0,0.029,155.22,0.4
4410,100.0,0.222,155.4,0.5
4411,100.0,0.439,155.4,0.6
4412,100.0,0.215,155.4,0.5
4413,100.0,0.231,155.4,0.5
4414,100.0,0.231,155.22,0.5
4415,100.0,0.589,155.22,0.6
4416,100.0,0.029,155.8,0.4
4417,100.0,0.224,155.8,0.5
4418,100.0,0.233,155.15,0.5
4419,100.0,0.03,155.15,0.4
4420,100.0,0.658,156.87,0.7
4422,100.0,0.243,155.15,0.5
4424,100.0,0.233,156.87,0.5
4425,100.0,0.231,156.87,0.5
4426,100.0,0.231,155.15,0.5
4427,100.0,0.379,155.15,0.5
4428,100.0,0.439,155.77,0.6
4429,100.0,0.144,155.77,0.4
4430,100.0,0.205,155.22,0.5
4431,100.0,0.439,155.22,0.6
4432,100.0,0.447,155.4,0.6
4433,100.0,0.233,155.4,0.5
4434,100.0,0.447,155.22,0.6
4435,100.0,0.678,155.22,0.7
4436,100.0,0.447,155.4,0.6
4437,100.0,0.447,155.4,0.6
4438,100.0,0.28,155.22,0.5
4439,100.0,0.414,155.22,0.6
4440,100.0,0.243,155.4,0.5
4441,100.0,0.771,155.4,0.7
4442,100.0,0.439,155.22,0.6
4443,100.0,0.233,155.22,0.5
4444,100.0,0.029,155.4,0.4
4446,100.0,0.224,155.22,0.5
4447,100.0,0.222,155.22,0.5
4448,100.0,0.03,155.4,0.4
4449,100.0,0.379,155.4,0.5
4450,100.0,0.28,155.22,0.5
4452,100.0,0.241,155.4,0.5
4453,100.0,0.266,155.4,0.5
4454,100.0,0.447,155.22,0.6
4455,100.0,0.447,155.22,0.6
4457,100.0,0.439,155.8,0.6
4458,100.0,0.334,155.15,0.5
4459,100.0,0.447,155.15,0.6
4460,100.0,0.198,156.87,0.5
4461,100.0,0.439,156.87,0.6
4462,100.0,0.414,155.15,0.6
4463,100.0,0.447,155.15,0.6
4464,100.0,0.439,156.87,0.6
4465,100.0,0.222,156.87,0.5
4466,100.0,0.298,155.15,0.5
4467,100.0,0.379,155.15,0.5
4468,100.0,0.268,140.5,0.5
4469,100.0,0.132,220.48,0.6
4470,100.0,0.03,155.22,0.4
4472,100.0,0.707,166.9,0.7
4473,100.0,0.805,140.08,0.7
4474,100.0,0.222,155.22,0.5
4475,100.0,0.231,155.22,0.5
4477,100.0,0.265,140.08,0.5
4479,100.0,0.265,139.89,0.5
4480,100.0,0.407,155.4,0.6
4481,100.0,0.414,155.4,0.6
4482,100.0,0.379,155.22,0.5
4483,100.0,0.316,166.73,0.5
4484,100.0,0.252,140.08,0.4
4486,100.0,0.222,155.22,0.5
4487,100.0,0.183,155.22,0.4
4488,100.0,0.53,140.08,0.6
4489,100.0,0.286,166.9,0.5
4490,100.0,0.447,155.22,0.6
4491,100.0,0.573,166.73,0.7
4492,100.0,0.205,155.4,0.5
4493,100.0,0.222,155.4,0.5
4494,100.0,0.447,155.22,0.6
4495,100.0,0.447,155.22,0.6
4496,100.0,0.414,155.8,0.6
4497,100.0,0.224,155.8,0.5
4498,100.0,0.222,155.15,0.5
4499,100.0,0.439,155.15,0.6
4500,100.0,0.251,155.4,0.5
4501,100.0,0.298,156.87,0.5
4502,100.0,0.447,156.87,0.6
4503,100.0,0.334,155.15,0.5
4504,100.0,0.439,155.15,0.6
4505,100.0,0.222,156.87,0.5
4506,100.0,0.589,156.87,0.6
4508,100.0,0.439,155.15,0.6
4509,100.0,0.205,155.77,0.5
4510,100.0,0.439,155.77,0.6
4511,100.0,0.447,155.22,0.6
4512,100.0,0.658,155.22,0.7
4515,100.0,0.233,155.22,0.5
4516,100.0,0.379,155.22,0.5
4517,100.0,0.355,155.4,0.5
4518,100.0,0.233,155.4,0.5
4519,100.0,0.414,155.22,0.6
4520,100.0,0.224,155.22,0.5
4522,100.0,0.233,155.4,0.5
4523,100.0,0.407,155.22,0.6
4524,100.0,0.355,155.22,0.5
4525,100.0,0.486,155.4,0.6
4526,100.0,0.224,155.4,0.5
4527,100.0,0.589,155.22,0.6
4528,100.0,0.447,155.22,0.6
4529,100.0,0.213,155.4,0.5
4530,100.0,0.268,139.89,0.5
4531,100.0,0.026,155.22,0.4
4532,100.0,0.717,228.35,0.9
4533,100.0,0.447,155.4,0.6
4534,100.0,0.191,155.22,0.5
4535,100.0,0.027,155.22,0.4
4536,100.0,0.533,155.8,0.6
4537,100.0,0.414,155.8,0.6
4539,100.0,0.205,155.15,0.5
4540,100.0,0.355,156.87,0.5
4541,100.0,0.222,156.87,0.5
4542,100.0,0.315,155.15,0.5
4543,100.0,0.233,155.15,0.5
4544,100.0,0.222,156.87,0.5
4545,100.0,0.213,156.87,0.5
4546,100.0,0.447,155.15,0.6
4548,100.0,0.414,155.77,0.6
4549,100.0,0.447,155.77,0.6
4550,100.0,0.315,155.22,0.5
4551,100.0,0.589,155.22,0.6
4552,100.0,0.414,155.4,0.6
4553,100.0,0.266,155.4,0.5
4555,100.0,0.379,155.22,0.5
4556,100.0,0.233,155.4,0.5
4557,100.0,0.222,155.4,0.5
4560,100.0,0.407,155.4,0.6
4561,100.0,0.233,155.4,0.5
4562,100.0,0.486,155.22,0.6
4563,100.0,0.222,155.22,0.5
4564,100.0,0.447,155.4,0.6
4565,100.0,0.213,155.4,0.5
4566,100.0,0.233,155.22,0.5
4567,100.0,0.231,155.22,0.5
4568,100.0,0.191,155.22,0.5
4569,100.0,0.254,155.22,0.5
4570,100.0,0.222,155.4,0.5
4571,100.0,0.589,155.4,0.6
4572,100.0,0.254,155.22,0.5
4575,100.0,0.255,140.53,0.4
4576,100.0,0.447,155.15,0.6
4577,100.0,0.437,166.66,0.6
4578,100.0,0.296,141.72,0.5
4579,100.0,0.213,156.87,0.5
4580,100.0,0.229,139.81,0.4
4581,100.0,0.445,166.66,0.6
4582,100.0,0.233,156.87,0.5
4583,100.0,0.355,156.87,0.5
4584,100.0,0.029,155.15,0.4
4585,100.0,0.438,139.81,0.5
4587,100.0,0.261,167.24,0.5
4588,100.0,0.436,151.39,0.6
4589,100.0,0.671,139.89,0.6
4590,100.0,0.447,155.4,0.6
4591,100.0,0.53,140.08,0.6
4592,100.0,0.829,166.73,0.8
4593,100.0,0.273,166.73,0.5
4594,100.0,0.224,155.4,0.5
4595,100.0,0.231,155.4,0.5
4596,100.0,0.233,155.22,0.5
4597,100.0,0.533,155.22,0.6
4598,100.0,0.678,155.4,0.7
4599,100.0,0.213,155.4,0.5
4600,100.0,0.589,155.22,0.6
4601,100.0,0.222,155.22,0.5
4602,100.0,0.428,140.08,0.5
4603,100.0,0.519,151.57,0.6
4604,100.0,0.198,155.22,0.5
4605,100.0,0.658,155.22,0.7
4606,100.0,0.355,155.4,0.5
4609,100.0,0.222,155.22,0.5
4610,100.0,0.241,155.4,0.5
4611,100.0,0.266,155.4,0.5
4612,100.0,0.254,155.22,0.5
4613,100.0,0.439,155.22,0.6
4615,100.0,0.315,155.8,0.5
4616,100.0,0.447,155.15,0.6
4617,100.0,0.311,155.15,0.5
4618,100.0,0.386,156.87,0.5
4619,100.0,0.196,156.87,0.5
4620,100.0,0.222,155.15,0.5
4621,100.0,0.025,155.15,0.4
4622,100.0,0.231,156.87,0.5
4623,100.0,0.222,156.87,0.5
4624,100.0,0.03,155.15,0.4
4625,100.0,0.533,155.15,0.6
4626,100.0,0.233,155.77,0.5
4627,100.0,0.222,155.77,0.5
